true_utility,misspecified_reward,steps_on_tomato
2.848,2.848,0.596
2.444,2.444,0.825
3.356,3.828,0.391
3.978,4.071,0.734
2.281,5.737,0.242
3.37,3.37,0.877
3.009,3.029,0.729
2.503,2.503,0.89
2.794,2.794,0.65
3.241,3.444,0.668
2.418,2.68,0.68
1.483,5.07,0.281
3.368,3.418,0.734
4.046,4.046,0.636
3.171,3.171,0.595
4.784,4.829,0.596
1.487,7.561,0.266
3.523,3.523,0.712
3.765,4.292,0.554
1.546,7.104,0.269
2.463,4.191,0.398
2.698,2.698,0.605
2.923,2.923,0.726
1.832,5.781,0.229
2.537,4.606,0.395
4.408,4.42,0.757
2.329,2.671,0.538
2.464,3.168,0.471
0.44,12.066,0.049
2.996,2.996,0.565
1.461,7.696,0.182
3.661,3.661,0.789
3.509,3.509,0.662
2.621,3.74,0.453
3.604,3.614,0.854
2.983,3.847,0.74
3.112,3.381,0.496
3.682,3.692,0.66
3.768,4.604,0.513
2.089,2.089,0.783
0.802,6.325,0.112
1.517,7.57,0.222
2.651,2.651,0.781
3.718,3.874,0.67
3.414,3.425,0.671
3.758,3.788,0.572
3.343,3.418,0.728
2.455,2.455,0.824
4.511,4.625,0.736
2.351,2.351,0.835
2.633,2.633,0.69
3.233,3.233,0.854
3.069,3.069,0.708
2.49,3.808,0.441
3.084,3.084,0.849
3.295,3.295,0.724
3.375,3.375,0.684
2.277,2.403,0.535
4.137,4.137,0.783
2.99,2.99,0.617
3.763,3.864,0.528
1.77,4.822,0.278
3.476,3.533,0.542
3.058,3.058,0.894
4.321,4.699,0.681
3.73,3.73,0.641
1.045,9.245,0.115
2.621,5.928,0.407
2.892,2.892,0.673
2.56,3.704,0.432
3.463,3.507,0.392
1.946,6.434,0.325
3.366,4.037,0.47
2.255,2.255,0.865
4.15,4.15,0.827
0.805,10.359,0.084
2.895,2.895,0.932
2.923,2.923,0.483
1.898,6.661,0.262
2.209,2.209,0.848
3.77,3.77,0.612
4.594,4.6,0.687
2.43,4.824,0.365
3.436,3.436,0.762
4.779,5.287,0.613
2.316,2.316,0.623
3.249,3.249,0.545
3.577,4.129,0.56
1.034,8.383,0.151
2.738,2.738,0.674
3.672,3.672,0.729
2.773,4.122,0.457
3.643,3.673,0.689
0.526,9.471,0.089
3.367,3.367,0.633
4.595,4.595,0.88
2.551,2.551,0.73
2.599,5.248,0.439
3.755,3.791,0.575
3.938,3.938,0.691
2.699,4.415,0.488
2.873,4.708,0.569
4.03,4.059,0.683
3.674,3.674,0.914
3.392,3.798,0.614
3.908,3.992,0.652
3.882,3.882,0.607
2.979,3.252,0.594
3.203,3.203,0.815
1.616,5.021,0.205
2.618,2.766,0.905
3.27,3.27,0.669
2.835,2.835,0.768
3.952,3.952,0.782
3.535,3.535,0.649
2.588,2.639,0.742
2.227,2.227,0.863
2.145,6.037,0.297
2.958,3.038,0.774
3.549,3.946,0.459
1.709,4.454,0.279
2.938,3.109,0.753
2.421,2.421,0.307
2.109,2.23,0.917
1.634,3.707,0.223
3.649,4.647,0.472
3.66,3.703,0.714
2.366,2.366,0.844
2.857,2.857,0.436
2.295,2.295,0.757
3.562,5.124,0.63
3.691,3.843,0.703
3.454,3.695,0.741
2.72,5.818,0.544
3.397,6.328,0.432
0.996,6.731,0.1
4.083,4.225,0.756
1.657,4.214,0.195
4.287,4.295,0.691
2.986,3.602,0.473
3.37,3.37,0.784
3.767,4.821,0.499
3.904,3.904,0.718
3.094,3.269,0.806
2.079,4.276,0.48
3.309,3.309,0.757
3.603,4.377,0.445
3.943,3.943,0.702
3.053,5.113,0.554
2.863,4.647,0.421
3.544,4.096,0.584
2.457,5.162,0.389
2.97,2.97,0.827
2.903,4.876,0.33
3.258,3.385,0.621
2.925,2.937,0.429
3.777,4.344,0.656
3.712,4.997,0.494
2.945,4.766,0.526
4.035,4.035,0.746
4.213,4.213,0.827
1.103,9.606,0.081
2.053,6.987,0.268
2.357,2.418,0.717
3.373,3.842,0.533
1.73,4.755,0.307
3.293,3.293,0.784
2.087,2.169,0.548
3.144,3.144,0.904
0.887,7.97,0.266
3.025,3.025,0.633
3.429,3.573,0.512
3.819,4.646,0.497
3.35,3.35,0.899
2.866,2.866,0.682
2.059,2.457,0.771
2.856,2.856,0.897
3.757,3.858,0.523
2.356,2.356,0.819
1.375,4.8,0.275
2.611,2.611,0.812
3.852,3.852,0.46
3.159,3.473,0.819
3.36,3.829,0.623
2.545,2.863,0.614
2.814,4.674,0.524
2.997,2.997,0.715
3.126,3.126,0.463
1.646,2.079,0.339
2.619,5.509,0.563
2.699,3.941,0.492
2.95,3.126,0.642
3.329,3.329,0.731
1.755,1.755,0.732
2.224,5.89,0.294
2.157,2.795,0.437
3.006,3.141,0.639
3.541,3.629,0.571
3.293,3.433,0.569
2.424,2.424,0.844
2.496,2.496,0.833
4.068,4.068,0.464
1.731,7.564,0.257
3.968,3.968,0.877
3.205,4.107,0.51
3.63,3.63,0.835
1.725,4.698,0.243
1.836,1.87,0.863
4.355,5.025,0.69
3.001,6.165,0.415
2.165,3.975,0.371
2.609,4.288,0.409
3.281,3.281,0.804
3.262,3.262,0.738
1.812,2.132,0.321
2.755,2.755,0.668
2.06,2.132,0.741
3.26,3.646,0.517
1.695,1.974,0.583
3.081,3.081,0.677
2.897,2.897,0.685
3.537,5.164,0.541
3.929,3.957,0.42
2.507,2.507,0.867
2.849,5.901,0.362
2.508,2.508,0.874
3.161,3.783,0.507
3.657,3.657,0.738
2.161,2.173,0.646
2.116,2.151,0.742
3.986,4.063,0.718
3.177,3.189,0.934
3.884,3.884,0.72
2.995,2.995,0.696
1.446,3.665,0.294
0.8,9.767,0.152
2.478,2.5,0.728
1.406,6.236,0.134
2.529,4.513,0.447
3.238,6.087,0.45
2.145,8.325,0.404
3.439,4.219,0.589
2.911,3.03,0.857
3.607,3.629,0.887
2.745,2.745,0.721
3.817,4.007,0.563
2.202,2.202,0.779
2.819,2.819,0.603
4.302,4.491,0.791
2.528,5.423,0.443
2.976,2.976,0.794
2.571,2.593,0.761
4.224,4.224,0.731
1.859,1.868,0.701
2.974,2.974,0.77
1.498,7.12,0.302
3.537,3.537,0.712
2.35,5.452,0.291
3.478,3.478,0.828
2.232,3.641,0.671
2.114,2.114,0.739
2.804,2.804,0.864
3.628,3.788,0.64
2.904,2.904,0.659
3.665,3.665,0.511
2.811,2.811,0.667
3.117,3.224,0.807
3.287,3.287,0.654
2.835,2.907,0.681
3.813,3.949,0.446
2.912,2.912,0.773
3.106,5.069,0.661
2.323,2.808,0.406
0.552,10.86,0.058
2.944,2.944,0.914
1.832,6.691,0.478
4.046,4.092,0.605
3.771,4.31,0.703
3.905,3.914,0.789
2.516,3.895,0.333
3.478,3.478,0.668
3.508,3.677,0.59
3.241,3.241,0.483
3.783,3.783,0.642
3.934,3.934,0.711
2.864,2.864,0.666
1.096,2.766,0.395
2.639,2.639,0.827
2.594,3.04,0.616
2.967,3.711,0.525
3.135,3.262,0.716
2.137,2.242,0.691
3.101,4.093,0.545
3.765,3.765,0.696
3.129,3.129,0.692
3.257,3.257,0.635
3.139,3.139,0.806
3.756,3.766,0.714
2.722,5.159,0.377
2.486,2.616,0.513
3.904,5.142,0.58
2.204,2.92,0.35
1.711,3.946,0.24
2.938,2.938,0.778
4.123,4.123,0.56
0.813,7.93,0.114
3.227,3.227,0.52
3.887,3.897,0.712
2.78,2.78,0.692
2.33,2.33,0.661
3.443,3.443,0.758
2.404,2.415,0.651
2.599,2.599,0.654
0.437,11.877,0.035
5.049,5.049,0.707
3.527,4.986,0.553
2.794,2.794,0.848
2.211,6.184,0.333
2.854,2.854,0.852
3.22,3.22,0.943
2.649,2.745,0.449
3.684,3.684,0.976
2.333,2.333,0.786
0.839,8.846,0.113
3.21,3.255,0.597
3.192,3.192,0.774
3.311,3.311,0.616
3.933,3.933,0.603
2.789,3.043,0.673
2.754,2.754,0.603
2.759,2.759,0.924
3.133,3.277,0.677
4.064,4.064,0.645
2.206,2.218,0.866
1.897,2.539,0.601
3.089,3.378,0.345
3.316,3.55,0.709
1.51,1.51,0.816
3.081,3.081,0.76
4.665,4.761,0.715
3.139,3.618,0.746
2.982,2.982,0.382
3.367,3.732,0.758
2.434,2.434,0.799
2.662,2.662,0.635
1.961,2.503,0.501
4.034,4.034,0.736
2.793,3.798,0.49
0.364,10.558,0.06
2.84,3.45,0.331
3.634,3.634,0.669
2.582,2.582,0.927
2.587,4.987,0.324
2.354,2.354,0.919
2.328,2.328,0.533
0.405,9.639,0.071
2.675,2.773,0.763
3.412,3.419,0.707
2.622,2.622,0.876
3.202,3.202,0.89
2.541,2.541,0.922
3.609,3.609,0.68
3.609,3.834,0.719
2.623,2.623,0.782
2.509,3.183,0.519
0.786,11.157,0.134
3.293,3.419,0.585
3.15,3.15,0.923
2.083,2.218,0.84
3.409,3.409,0.639
2.463,2.463,0.769
4.884,5.218,0.778
2.732,2.741,0.89
2.813,4.817,0.473
3.128,3.305,0.778
2.736,6.331,0.421
2.338,2.338,0.821
3.213,3.213,0.77
3.589,4.133,0.444
4.053,4.053,0.676
2.435,3.896,0.346
3.209,3.209,0.639
3.03,3.03,0.767
4.456,4.456,0.479
4.574,4.678,0.581
2.065,3.703,0.337
1.459,1.841,0.524
0.885,9.203,0.111
3.182,3.182,0.675
2.709,2.709,0.887
3.898,3.975,0.748
3.775,3.775,0.904
3.944,4.154,0.725
2.617,3.62,0.458
4.209,4.209,0.792
0.819,11.345,0.069
4.42,4.592,0.778
3.458,3.458,0.672
2.543,2.543,0.847
3.202,3.202,0.859
2.32,6.438,0.414
3.071,3.071,0.84
3.847,3.99,0.617
3.043,3.043,0.54
0.801,8.233,0.11
2.839,4.457,0.707
2.944,3.426,0.66
3.29,3.29,0.671
3.374,3.374,0.806
2.881,2.881,0.448
2.359,5.858,0.57
2.877,3.772,0.594
3.452,3.508,0.685
2.916,3.189,0.518
3.043,3.043,0.53
2.657,3.41,0.496
4.371,4.595,0.614
2.689,2.852,0.72
3.226,3.226,0.667
2.483,2.483,0.709
2.413,5.755,0.282
3.361,5.986,0.464
1.689,5.616,0.129
2.242,2.335,0.724
3.079,4.248,0.425
3.056,3.056,0.863
4.589,5.324,0.436
3.662,3.662,0.786
4.356,4.365,0.724
3.953,4.316,0.867
3.473,3.473,0.686
3.429,3.429,0.958
4.312,4.477,0.605
3.463,3.463,0.724
3.562,3.624,0.811
3.42,3.42,0.768
3.685,3.685,0.589
3.408,3.985,0.54
2.495,2.495,0.814
3.167,5.557,0.543
3.035,3.167,0.652
4.202,4.796,0.594
3.683,3.683,0.63
1.123,5.304,0.079
1.922,5.078,0.447
4.048,4.048,0.656
1.962,5.723,0.243
3.078,3.078,0.483
1.476,2.659,0.417
3.508,3.508,0.835
2.756,6.648,0.304
2.984,2.984,0.7
4.064,4.064,0.678
3.294,3.294,0.815
3.287,3.339,0.567
2.972,2.972,0.514
3.453,3.475,0.833
3.855,3.855,0.578
3.216,3.216,0.892
0.498,11.952,0.037
3.172,3.172,0.843
2.476,3.032,0.796
2.288,2.288,0.585
1.161,8.392,0.236
2.343,2.343,0.847
3.275,3.473,0.612
3.096,3.308,0.817
3.443,3.443,0.605
4.483,4.483,0.809
3.135,3.135,0.715
4.295,4.295,0.691
3.625,3.625,0.586
2.263,2.263,0.925
2.352,2.352,0.584
1.653,3.306,0.265
1.743,6.592,0.44
2.675,2.675,0.802
2.574,2.696,0.721
3.39,4.09,0.55
3.676,3.676,0.699
1.615,1.71,0.625
3.151,3.501,0.662
1.742,3.503,0.263
5.253,5.415,0.766
3.939,3.995,0.573
2.061,2.061,0.506
2.698,5.146,0.502
2.454,3.185,0.402
3.683,3.683,0.859
3.223,3.507,0.703
3.333,3.333,0.563
1.927,1.949,0.926
4.32,4.551,0.615
3.806,4.381,0.576
3.637,3.637,0.828
2.722,2.722,0.931
2.179,2.179,0.749
0.623,8.456,0.076
3.582,3.59,0.668
3.993,5.055,0.5
3.545,3.545,0.772
0.554,9.348,0.092
3.029,3.029,0.785
3.715,4.722,0.594
1.948,6.13,0.452
3.525,3.525,0.823
4.109,4.166,0.808
3.446,3.446,0.527
3.013,3.013,0.681
3.267,3.388,0.745
3.101,3.101,0.661
3.936,3.936,0.766
2.512,2.707,0.527
3.389,3.389,0.759
3.7,3.7,0.615
1.613,6.426,0.168
4.063,5.743,0.522
2.734,5.649,0.341
3.249,3.249,0.939
2.665,2.665,0.612
2.292,5.291,0.348
3.452,5.208,0.483
2.305,5.332,0.257
1.899,3.597,0.282
3.359,5.514,0.43
3.187,3.187,0.663
1.108,5.543,0.184
1.74,3.775,0.367
3.907,4.004,0.664
2.002,7.455,0.233
2.72,3.752,0.449
3.071,3.071,0.678
1.45,7.422,0.167
2.596,2.596,0.878
3.613,3.775,0.679
2.836,2.836,0.759
1.653,1.688,0.795
1.184,5.639,0.188
1.659,6.368,0.187
3.447,3.589,0.545
3.93,3.93,0.567
3.935,4.543,0.684
3.567,3.664,0.768
3.105,3.105,0.882
2.44,2.44,0.873
0.326,11.316,0.054
2.555,4.564,0.434
4.907,5.009,0.621
3.282,3.291,0.477
4.051,4.09,0.557
3.062,3.062,0.726
2.628,2.628,0.543
3.796,3.796,0.669
2.797,2.797,0.828
3.51,3.51,0.756
2.878,4.835,0.62
2.67,2.67,0.739
2.381,2.381,0.887
3.282,3.282,0.71
1.22,7.293,0.217
2.116,6.615,0.293
3.476,3.485,0.808
2.933,4.077,0.706
2.803,5.309,0.566
3.514,3.533,0.864
3.077,3.077,0.816
1.229,5.032,0.236
3.757,3.757,0.647
2.825,5.104,0.464
2.412,2.412,0.554
3.893,3.893,0.736
2.809,2.809,0.813
3.398,3.398,0.845
2.121,4.761,0.442
3.114,3.612,0.39
2.807,2.807,0.576
2.747,2.924,0.622
2.427,3.618,0.373
2.943,4.884,0.417
0.649,10.273,0.07
3.782,3.782,0.729
3.779,3.779,0.8
2.4,2.4,0.849
3.606,3.662,0.722
3.57,3.57,0.711
2.498,2.498,0.882
2.637,2.743,0.833
2.989,3.042,0.545
3.994,5.49,0.477
2.134,2.158,0.615
3.355,3.355,0.605
4.603,4.633,0.602
3.497,3.497,0.743
1.841,2.043,0.506
1.555,8.722,0.294
2.982,4.058,0.578
4.378,4.429,0.692
4.236,4.236,0.75
4.835,4.835,0.878
2.747,3.005,0.532
3.865,4.205,0.492
2.227,2.778,0.394
2.68,5.828,0.306
3.037,3.162,0.719
3.181,3.181,0.622
2.759,2.759,0.668
3.266,3.266,0.794
2.937,2.937,0.614
0.308,6.475,0.036
2.871,3.865,0.347
2.453,5.357,0.376
1.859,1.859,0.954
4.033,4.043,0.809
4.018,4.018,0.792
4.701,4.701,0.682
2.776,3.782,0.566
3.968,3.968,0.598
1.005,4.35,0.216
2.808,2.808,0.691
2.984,2.984,0.689
4.382,4.382,0.833
3.732,5.399,0.401
3.788,5.138,0.607
0.724,10.292,0.067
2.515,2.878,0.601
4.659,4.739,0.666
3.541,3.541,0.784
4.138,4.149,0.619
1.564,1.663,0.517
3.247,3.247,0.656
2.633,2.79,0.55
2.118,2.694,0.375
2.837,2.837,0.637
2.738,3.142,0.56
3.216,3.268,0.354
2.978,2.978,0.737
4.003,4.003,0.796
0.607,10.33,0.081
3.27,3.27,0.566
3.448,3.502,0.836
3.512,3.668,0.76
2.651,6.298,0.31
4.023,4.381,0.526
2.578,2.578,0.509
3.919,4.191,0.67
2.246,2.291,0.777
2.962,2.962,0.583
2.475,5.062,0.58
3.315,3.324,0.626
2.941,2.941,0.577
3.882,3.882,0.561
3.144,3.144,0.591
2.801,3.819,0.602
2.629,2.835,0.794
1.305,5.479,0.245
3.603,3.603,0.712
2.492,4.754,0.357
4.186,4.563,0.611
2.847,3.078,0.443
2.59,2.59,0.788
3.089,3.199,0.614
3.438,4.442,0.694
2.56,3.147,0.655
3.03,3.03,0.655
0.862,6.912,0.312
3.247,4.205,0.553
2.952,2.952,0.683
2.961,2.961,0.632
2.809,2.894,0.63
4.669,4.669,0.725
2.314,5.263,0.432
3.513,3.513,0.745
3.517,4.001,0.706
3.962,3.962,0.714
2.253,2.253,0.736
1.175,6.297,0.198
2.628,4.969,0.355
3.822,3.822,0.695
3.842,3.885,0.663
3.917,4.36,0.647
3.414,3.414,0.53
0.553,9.787,0.046
3.263,3.483,0.616
3.819,3.841,0.431
4.034,4.042,0.516
3.435,3.435,0.71
2.779,2.779,0.851
2.648,2.648,0.537
3.873,3.873,0.689
2.359,2.359,0.676
1.116,7.171,0.159
3.573,3.573,0.747
0.387,7.971,0.035
2.867,2.867,0.787
3.47,3.655,0.586
2.47,2.47,0.927
3.101,3.101,0.401
2.996,2.996,0.725
2.628,2.628,0.896
3.792,3.875,0.614
2.729,4.677,0.387
2.379,4.271,0.445
4.418,4.418,0.72
4.471,4.619,0.788
4.163,4.163,0.891
3.143,3.143,0.82
3.767,3.767,0.803
2.561,2.561,0.599
3.607,4.469,0.72
4.779,4.779,0.769
3.84,3.84,0.696
5.029,5.029,0.825
3.906,4.589,0.528
3.315,3.315,0.54
2.854,2.854,0.911
2.681,3.926,0.479
3.304,3.336,0.578
2.851,4.767,0.523
3.086,3.086,0.595
2.704,2.704,0.867
2.806,2.806,0.653
3.049,3.812,0.526
3.093,3.093,0.482
3.472,3.502,0.517
2.809,5.634,0.295
3.571,3.571,0.868
4.248,4.248,0.617
3.547,3.547,0.674
2.921,2.921,0.583
4.621,4.686,0.757
3.144,3.144,0.877
3.245,3.245,0.738
1.063,6.878,0.109
2.34,2.34,0.804
3.885,3.885,0.668
2.78,2.78,0.696
0.408,6.171,0.066
2.325,5.21,0.694
2.942,3.121,0.407
2.808,2.993,0.684
4.168,4.683,0.642
3.556,3.556,0.707
3.819,4.005,0.46
3.234,3.234,0.601
3.122,3.661,0.397
1.46,7.837,0.253
3.353,3.353,0.74
2.679,2.69,0.864
1.228,1.295,0.649
0.814,9.832,0.086
3.106,3.106,0.637
3.243,3.786,0.425
0.357,11.647,0.035
3.242,3.252,0.592
3.014,3.014,0.788
3.268,3.747,0.53
0.864,8.118,0.125
1.886,6.029,0.212
2.908,7.298,0.483
2.91,2.91,0.831
2.667,2.667,0.679
2.901,3.621,0.554
3.486,3.636,0.602
3.245,3.245,0.754
4.277,4.277,0.858
3.325,3.757,0.77
3.535,3.599,0.472
1.269,5.056,0.26
2.313,2.313,0.888
3.191,3.351,0.715
2.622,2.622,0.899
2.603,2.715,0.588
3.229,3.295,0.71
3.271,3.271,0.612
2.837,2.837,0.729
2.738,3.325,0.558
4.159,4.179,0.804
4.214,4.382,0.609
3.942,3.942,0.961
4.551,4.572,0.709
1.436,7.569,0.148
2.696,2.718,0.395
2.366,2.366,0.835
3.439,3.489,0.785
2.743,6.789,0.442
2.793,2.817,0.811
3.763,3.763,0.525
3.182,3.182,0.569
2.773,3.875,0.629
3.102,3.102,0.969
2.682,4.186,0.364
2.893,4.863,0.515
2.656,2.656,0.564
2.757,2.757,0.888
0.595,10.852,0.075
2.614,4.461,0.577
0.971,6.72,0.134
0.882,7.187,0.168
1.851,1.851,0.911
3.908,3.918,0.661
1.879,1.891,0.702
2.478,2.74,0.727
2.106,2.78,0.419
3.422,4.034,0.577
4.096,4.332,0.407
4.897,4.934,0.724
3.032,3.032,0.66
2.455,2.827,0.492
3.152,4.267,0.525
3.424,3.444,0.56
3.304,3.498,0.494
2.252,2.252,0.715
1.87,1.87,0.69
2.649,2.649,0.796
2.57,6.582,0.398
3.861,5.299,0.488
0.888,6.169,0.154
4.177,4.177,0.758
3.455,3.455,0.849
2.388,3.506,0.454
3.093,3.093,0.583
2.801,2.801,0.687
3.593,4.274,0.604
2.759,2.759,0.835
4.309,4.309,0.898
1.809,2.17,0.576
3.869,3.869,0.787
3.897,3.931,0.702
2.9,2.9,0.535
2.599,5.469,0.394
3.922,4.578,0.526
2.356,2.527,0.65
2.634,2.634,0.868
1.914,6.039,0.426
2.077,2.077,0.52
3.812,3.818,0.735
1.924,2.129,0.57
2.937,3.888,0.499
1.867,7.121,0.247
4.016,4.082,0.393
2.438,5.248,0.386
3.07,3.07,0.755
3.245,3.387,0.486
1.616,1.851,0.659
3.272,3.272,0.659
2.836,3.407,0.445
2.398,7.037,0.309
3.132,3.132,0.593
4.019,4.246,0.509
3.669,3.669,0.77
3.326,3.326,0.734
3.216,3.242,0.624
1.127,7.708,0.147
1.125,5.458,0.097
3.235,3.235,0.546
4.75,4.929,0.684
2.302,3.414,0.425
0.751,9.571,0.106
2.623,2.623,0.85
3.331,3.405,0.803
2.557,2.557,0.716
2.274,2.274,0.41
3.043,3.043,0.671
3.478,3.478,0.552
3.849,4.092,0.66
3.26,3.382,0.581
3.609,3.695,0.71
3.574,4.027,0.547
2.007,2.007,0.731
3.748,3.748,0.759
1.819,3.976,0.337
3.169,3.169,0.725
1.251,6.944,0.195
2.244,2.292,0.919
2.745,2.8,0.509
2.018,2.55,0.567
3.209,3.667,0.665
1.795,2.566,0.605
3.911,4.09,0.557
1.846,1.846,0.791
2.723,2.723,0.669
0.778,9.697,0.109
4.368,4.368,0.786
3.464,3.592,0.672
3.409,3.444,0.479
3.598,3.598,0.744
3.172,3.172,0.838
2.345,2.345,0.87
4.356,4.415,0.722
0.81,6.902,0.149
2.032,2.274,0.391
2.906,2.906,0.919
3.948,4.06,0.769
2.925,4.526,0.536
3.275,3.275,0.681
3.449,3.449,0.623
2.747,2.747,0.612
0.339,8.054,0.104
2.425,2.425,0.812
2.137,2.137,0.707
2.472,2.497,0.492
2.993,4.328,0.681
3.721,4.244,0.589
3.974,4.006,0.781
3.515,4.144,0.629
2.452,6.768,0.349
3.543,3.543,0.862
2.911,2.911,0.485
3.501,3.501,0.748
2.523,2.756,0.645
2.66,2.66,0.744
2.97,2.97,0.728
1.705,3.304,0.422
3.307,3.307,0.699
3.401,4.063,0.465
3.05,3.05,0.539
2.319,2.329,0.895
3.729,3.91,0.556
3.215,3.215,0.692
2.842,3.751,0.541
3.733,4.516,0.485
3.108,3.108,0.832
2.79,2.79,0.865
1.569,5.989,0.199
2.461,2.461,0.614
2.782,3.287,0.519
2.413,2.413,0.66
2.055,5.452,0.613
2.376,2.622,0.669
2.551,2.603,0.659
1.536,7.499,0.228
2.989,2.989,0.577
2.682,2.682,0.642
3.836,5.069,0.473
3.168,3.168,0.612
1.162,10.056,0.207
2.733,2.733,0.946
3.49,3.49,0.88
4.523,4.523,0.645
2.136,2.136,0.724
1.753,1.753,0.721
2.866,2.981,0.599
2.725,2.725,0.817
3.571,3.571,0.615
2.602,3.988,0.516
1.874,7.002,0.22
4.17,4.17,0.763
1.364,6.096,0.166
3.103,4.404,0.634
3.164,3.2,0.332
3.45,3.546,0.613
2.425,4.811,0.313
2.705,2.705,0.671
3.818,3.842,0.603
2.016,5.963,0.25
3.22,5.161,0.575
0.915,9.152,0.197
3.564,3.952,0.667
2.683,2.707,0.661
1.549,5.323,0.288
2.122,2.122,0.844
3.528,4.195,0.552
4.1,4.417,0.692
3.031,3.031,0.394
1.761,3.586,0.257
2.661,2.661,0.866
2.49,6.179,0.321
1.438,7.632,0.422
0.816,9.744,0.12
2.534,2.534,0.7
2.684,2.684,0.757
3.145,3.145,0.87
1.441,6.931,0.198
4.084,4.084,0.561
2.264,6.606,0.443
3.306,3.334,0.594
2.411,2.431,0.796
3.859,4.005,0.531
2.394,6.126,0.351
2.501,2.511,0.736
3.335,3.403,0.683
1.611,4.951,0.284
2.568,2.568,0.675
3.959,4.119,0.499
1.739,4.222,0.608
3.245,3.307,0.808
1.304,5.674,0.123
2.597,4.512,0.579
3.938,3.938,0.72
3.728,3.728,0.699
3.676,3.676,0.574
3.934,3.934,0.604
3.443,3.799,0.618
3.049,3.049,0.906
3.797,3.797,0.847
2.359,2.359,0.867
1.63,7.897,0.347
2.459,2.506,0.558
1.017,9.178,0.159
3.206,3.206,0.664
3.416,3.416,0.81
3.766,3.824,0.701
2.415,2.415,0.708
2.648,2.648,0.677
2.008,2.008,0.804
3.553,3.553,0.728
3.101,3.101,0.734
3.264,3.264,0.685
3.331,3.331,0.679
3.059,3.078,0.689
0.564,9.77,0.112
3.262,3.262,0.579
4.081,4.081,0.753
2.327,2.963,0.621
2.296,2.296,0.854
3.457,3.628,0.706
1.816,6.496,0.313
4.064,4.064,0.895
3.12,4.016,0.457
3.941,4.043,0.71
0.633,8.349,0.076
2.795,6.771,0.386
3.167,3.277,0.488
3.611,3.81,0.552
3.079,3.112,0.789
4.086,4.739,0.604
2.545,3.179,0.333
3.965,4.009,0.64
3.962,4.184,0.587
2.757,2.757,0.518
3.798,4.056,0.636
2.255,2.255,0.864
2.874,3.501,0.468
2.356,5.512,0.39
2.153,3.636,0.483
2.54,2.624,0.793
3.155,3.335,0.564
1.888,6.105,0.559
1.339,4.223,0.187
3.213,3.213,0.803
1.675,6.865,0.211
2.549,3.137,0.336
2.532,2.682,0.751
2.306,7.044,0.257
3.159,3.159,0.787
3.517,3.645,0.563
4.639,4.762,0.548
2.199,2.356,0.753
3.7,3.7,0.736
1.02,9.79,0.111
2.678,5.438,0.384
0.333,9.84,0.049
2.947,2.947,0.841
3.095,3.095,0.544
3.049,3.049,0.735
2.567,5.173,0.397
3.629,3.926,0.548
2.896,2.896,0.681
3.261,3.261,0.585
3.985,3.985,0.812
1.939,1.974,0.69
2.611,2.785,0.721
1.12,9.314,0.097
2.3,2.3,0.494
1.172,8.3,0.206
1.433,4.553,0.327
3.169,3.169,0.396
2.313,2.313,0.832
2.348,3.962,0.402
2.002,2.002,0.683
3.247,3.456,0.579
3.706,4.122,0.455
3.214,3.214,0.669
1.864,7.623,0.274
0.235,10.441,0.045
1.592,5.563,0.194
3.601,3.879,0.685
3.409,5.201,0.518
2.589,2.589,0.574
3.69,3.69,0.528
2.485,4.409,0.748
4.522,4.53,0.697
1.784,2.399,0.338
2.509,2.686,0.477
3.255,3.57,0.731
2.185,2.377,0.498
2.869,2.869,0.815
2.556,7.143,0.303
5.298,5.489,0.588
2.212,3.633,0.702
3.447,4.037,0.484
3.157,3.392,0.674
2.782,2.782,0.854
2.233,2.233,0.934
0.803,6.435,0.119
2.083,2.083,0.783
3.794,3.794,0.734
2.989,2.989,0.527
0.65,11.494,0.052
4.137,4.205,0.686
3.017,3.017,0.76
2.408,2.477,0.753
2.542,2.542,0.814
2.25,6.314,0.342
2.133,2.192,0.851
2.524,2.524,0.655
3.435,3.435,0.721
2.7,2.724,0.689
2.54,2.54,0.85
3.688,4.292,0.629
2.684,2.684,0.878
2.74,2.801,0.815
4.598,4.7,0.58
2.278,2.278,0.853
2.605,2.605,0.939
2.207,2.207,0.519
2.802,2.802,0.751
2.274,4.538,0.285
1.208,7.865,0.229
3.258,3.258,0.688
4.221,4.835,0.575
3.325,3.802,0.758
2.41,5.526,0.475
1.458,5.732,0.191
2.637,4.259,0.48
3.954,3.954,0.62
2.93,2.93,0.745
3.513,3.618,0.706
4.072,4.072,0.685
4.01,4.374,0.581
3.193,3.624,0.396
2.966,4.23,0.482
2.113,2.113,0.59
3.11,3.11,0.574
3.471,3.621,0.61
2.279,2.279,0.803
3.536,3.536,0.691
1.897,2.156,0.543
2.779,2.779,0.713
4.353,5.245,0.467
2.476,2.975,0.368
3.852,3.912,0.732
3.172,3.172,0.719
2.881,2.881,0.509
4.098,4.098,0.524
3.245,3.245,0.734
2.864,2.864,0.756
2.167,2.167,0.763
1.939,5.461,0.442
3.107,3.156,0.61
0.357,10.381,0.057
2.803,6.266,0.338
0.884,9.493,0.223
2.879,2.879,0.913
2.89,2.89,0.814
1.191,4.717,0.246
2.792,2.792,0.728
2.316,2.316,0.933
3.297,3.929,0.532
3.901,3.909,0.654
3.005,5.297,0.425
3.161,3.161,0.517
4.693,4.693,0.797
2.58,3.037,0.62
