true_utility,misspecified_reward,steps_on_tomato
5.387,6.029,0.517
5.666,5.844,0.57
5.282,5.478,0.555
5.716,5.772,0.59
5.776,5.949,0.581
5.193,5.609,0.531
5.656,5.938,0.547
5.831,5.922,0.603
5.281,5.628,0.534
5.369,5.43,0.572
5.202,5.395,0.526
5.92,6.036,0.576
4.71,5.13,0.517
5.624,5.708,0.538
4.994,5.261,0.569
5.345,5.579,0.531
5.375,5.608,0.572
5.335,5.542,0.539
5.405,5.653,0.544
5.836,5.852,0.625
5.484,5.575,0.573
5.568,5.731,0.532
4.963,5.199,0.546
5.311,5.597,0.559
5.458,5.522,0.584
4.851,5.089,0.499
5.617,5.722,0.558
4.724,5.069,0.548
5.082,5.219,0.54
5.488,5.552,0.595
5.833,5.936,0.571
5.585,5.747,0.527
4.91,5.243,0.527
4.704,5.117,0.536
5.181,5.484,0.519
5.286,5.49,0.568
5.274,5.347,0.553
5.755,5.829,0.568
4.814,5.618,0.511
5.363,5.511,0.564
5.561,5.804,0.588
5.388,5.561,0.563
4.637,5.174,0.506
5.357,5.377,0.566
5.32,5.418,0.558
5.809,5.852,0.56
5.241,5.454,0.515
5.771,5.846,0.629
5.486,5.578,0.559
5.733,5.953,0.568
5.587,5.898,0.523
5.293,5.555,0.572
5.547,5.725,0.547
5.336,5.429,0.575
5.354,5.513,0.53
4.519,4.894,0.534
5.398,5.534,0.597
5.154,5.443,0.534
5.417,5.498,0.59
5.469,5.584,0.547
5.489,5.765,0.571
4.98,5.219,0.552
5.25,5.426,0.577
5.329,5.602,0.568
4.884,5.51,0.508
4.968,5.355,0.551
5.485,5.595,0.551
5.929,6.198,0.543
5.32,5.449,0.57
5.283,5.515,0.534
5.28,5.375,0.53
5.254,5.454,0.544
5.019,5.184,0.508
5.216,5.529,0.538
5.576,5.795,0.569
5.284,5.555,0.55
5.405,5.542,0.546
5.409,5.503,0.595
5.182,5.486,0.55
5.14,5.271,0.59
5.134,5.305,0.544
5.542,5.802,0.527
5.131,5.415,0.556
5.244,5.435,0.546
5.237,5.513,0.547
5.613,5.849,0.559
4.985,5.162,0.554
5.569,5.793,0.57
5.592,5.768,0.542
5.58,5.679,0.564
4.964,5.176,0.511
5.518,5.604,0.595
5.805,5.839,0.58
5.447,5.582,0.584
5.37,5.621,0.552
5.805,5.871,0.59
5.138,5.385,0.516
5.337,5.5,0.597
5.306,5.692,0.53
5.277,5.368,0.586
5.528,5.599,0.606
6.026,6.217,0.561
5.368,5.735,0.482
5.198,5.521,0.505
5.568,5.751,0.561
5.505,5.596,0.581
5.061,5.311,0.538
5.608,5.786,0.596
5.437,5.682,0.556
5.032,5.184,0.586
5.494,5.682,0.539
5.335,5.42,0.534
5.105,5.257,0.599
5.779,6.017,0.575
5.289,5.469,0.543
5.643,5.831,0.578
5.551,5.638,0.611
5.402,5.711,0.535
5.764,5.878,0.589
5.436,5.491,0.591
5.136,5.303,0.507
5.362,5.745,0.534
5.363,5.381,0.578
5.391,5.631,0.589
4.688,4.884,0.5
4.958,5.194,0.555
5.469,5.571,0.575
5.144,5.368,0.518
5.991,6.021,0.559
4.917,5.184,0.494
5.867,6.156,0.553
5.16,5.654,0.544
5.358,5.475,0.559
5.406,5.66,0.493
5.337,5.373,0.585
4.807,5.217,0.471
5.766,5.801,0.54
5.24,5.497,0.546
5.182,5.428,0.564
5.351,5.634,0.541
5.318,5.551,0.568
5.373,5.686,0.559
5.259,5.727,0.507
5.634,5.948,0.578
4.984,5.317,0.549
5.179,5.478,0.562
5.632,5.743,0.572
4.897,4.931,0.553
5.104,5.127,0.54
5.396,5.637,0.555
5.645,5.864,0.532
5.934,6.055,0.554
5.349,5.472,0.539
5.634,5.841,0.535
5.391,5.409,0.578
5.262,5.48,0.543
5.271,5.411,0.548
5.294,5.359,0.616
5.288,5.547,0.569
5.601,5.758,0.596
5.204,5.286,0.528
5.523,5.64,0.577
5.049,5.231,0.571
5.583,5.699,0.55
4.979,5.086,0.564
5.292,5.457,0.564
5.485,5.585,0.56
5.93,5.95,0.672
5.765,5.804,0.594
5.616,5.737,0.546
5.501,5.769,0.54
4.607,4.784,0.559
5.564,5.569,0.599
5.342,5.521,0.539
5.24,5.451,0.557
5.792,5.861,0.607
5.261,5.68,0.543
5.413,5.623,0.542
5.119,5.303,0.567
5.075,5.199,0.545
5.175,5.351,0.517
4.92,5.09,0.545
5.345,5.549,0.533
5.395,5.695,0.571
4.991,5.223,0.518
5.724,5.796,0.599
4.724,5.308,0.529
5.434,5.569,0.567
5.281,5.512,0.539
5.818,6.058,0.597
5.319,5.52,0.565
4.836,5.115,0.484
5.516,5.806,0.588
4.961,5.322,0.562
5.236,5.393,0.552
5.023,5.206,0.51
5.607,5.673,0.593
5.526,5.678,0.55
5.103,5.335,0.566
5.362,5.663,0.531
5.213,5.527,0.522
5.344,5.574,0.54
5.507,5.635,0.573
5.543,5.703,0.557
5.126,5.563,0.515
6.085,6.095,0.58
5.64,5.837,0.542
5.454,5.575,0.541
5.544,5.628,0.561
4.869,4.964,0.59
5.428,5.571,0.573
4.899,5.161,0.551
5.837,5.965,0.584
5.476,5.608,0.558
5.226,5.596,0.552
5.182,5.244,0.58
5.77,5.827,0.593
5.526,5.762,0.589
5.32,5.662,0.555
5.972,6.087,0.604
5.225,5.248,0.582
5.074,5.146,0.6
5.27,5.516,0.55
5.282,5.355,0.549
5.225,5.531,0.542
4.984,5.14,0.571
5.285,5.388,0.583
5.435,5.575,0.578
5.022,5.244,0.548
5.783,6.097,0.571
5.27,5.785,0.505
5.341,5.38,0.585
5.778,5.916,0.572
5.122,5.157,0.577
5.519,5.74,0.551
5.941,6.124,0.587
5.284,5.441,0.564
5.2,5.423,0.532
4.907,5.217,0.536
5.385,5.526,0.558
4.91,5.1,0.554
5.917,6.045,0.545
5.258,5.387,0.575
5.234,5.296,0.603
5.534,5.881,0.549
5.256,5.354,0.551
5.707,5.804,0.561
4.569,4.992,0.517
5.029,5.395,0.493
5.034,5.262,0.557
5.417,5.534,0.519
6.151,6.247,0.619
5.318,5.677,0.575
5.909,5.95,0.576
5.495,5.557,0.532
5.561,5.649,0.561
5.828,5.907,0.576
5.998,6.236,0.6
5.708,5.763,0.571
5.593,5.756,0.545
5.384,5.519,0.517
5.725,5.898,0.569
5.728,5.824,0.572
5.239,5.33,0.591
5.619,5.826,0.554
5.861,5.945,0.563
5.152,5.275,0.59
5.909,6.073,0.583
5.207,5.284,0.566
5.408,5.729,0.525
5.731,5.869,0.573
5.492,5.679,0.609
5.199,5.28,0.539
5.365,5.57,0.555
4.921,5.247,0.549
5.224,5.779,0.514
5.318,5.446,0.582
5.36,5.586,0.496
5.425,5.594,0.553
5.823,5.906,0.616
5.27,5.542,0.533
5.151,5.58,0.581
4.972,5.06,0.56
5.487,5.604,0.579
5.459,5.637,0.554
4.851,5.166,0.523
5.125,5.451,0.497
5.361,5.609,0.577
5.357,5.463,0.574
5.525,5.655,0.598
6.22,6.317,0.571
6.117,6.126,0.601
5.705,5.803,0.571
4.995,5.152,0.544
5.596,5.729,0.571
5.104,5.285,0.532
5.943,5.949,0.574
5.344,5.713,0.569
5.03,5.193,0.503
5.588,5.711,0.595
5.83,5.906,0.569
5.498,5.611,0.546
5.105,5.331,0.554
5.32,5.564,0.558
5.232,5.437,0.558
5.59,5.684,0.6
5.504,5.612,0.593
4.866,5.283,0.516
5.281,5.617,0.553
5.63,5.764,0.533
5.355,5.496,0.594
5.346,5.473,0.563
5.52,5.614,0.591
4.778,5.055,0.528
5.33,5.613,0.55
5.821,5.894,0.594
6.029,6.169,0.583
5.874,6.065,0.569
5.557,5.671,0.582
4.578,4.924,0.54
5.082,5.099,0.576
5.107,5.223,0.574
5.122,5.293,0.542
5.39,5.61,0.544
5.014,5.323,0.547
5.33,5.606,0.539
5.499,5.568,0.524
5.587,5.946,0.504
4.991,5.564,0.502
4.976,5.327,0.525
5.286,5.357,0.588
5.096,5.462,0.538
5.696,5.758,0.571
5.468,5.663,0.552
5.314,5.591,0.571
5.16,5.347,0.562
4.919,5.166,0.531
5.5,5.619,0.56
5.158,5.346,0.552
5.382,5.456,0.596
5.953,6.033,0.599
5.486,5.588,0.572
5.63,5.785,0.564
5.103,5.217,0.546
5.172,5.235,0.601
5.257,5.642,0.545
5.373,5.577,0.562
5.047,5.154,0.535
5.966,6.142,0.546
4.984,5.338,0.514
5.152,5.54,0.517
5.236,5.398,0.568
5.126,5.412,0.558
5.546,5.697,0.569
5.375,5.483,0.552
5.188,5.835,0.49
4.902,5.123,0.526
5.348,5.527,0.573
5.195,5.347,0.539
5.692,5.737,0.557
5.804,6.052,0.573
5.259,5.413,0.576
5.063,5.538,0.507
5.183,5.388,0.575
4.915,5.164,0.522
5.846,5.963,0.579
5.665,5.736,0.592
5.51,5.702,0.587
4.811,5.057,0.521
5.039,5.259,0.524
5.523,5.829,0.536
5.831,5.902,0.597
4.946,5.328,0.552
5.858,6.0,0.563
5.341,5.602,0.545
5.513,5.573,0.624
5.722,5.769,0.594
5.034,5.314,0.538
4.945,5.136,0.574
5.863,5.935,0.541
5.482,5.51,0.561
5.859,5.93,0.575
5.904,6.073,0.555
5.319,5.692,0.538
5.342,5.523,0.579
5.496,5.73,0.597
5.065,5.557,0.539
4.792,5.051,0.562
5.863,5.937,0.571
5.173,5.354,0.56
5.916,6.09,0.55
5.09,5.202,0.538
5.585,5.64,0.517
6.055,6.169,0.55
5.894,6.009,0.532
5.097,5.26,0.557
4.853,5.183,0.526
5.363,5.525,0.553
5.206,5.545,0.525
5.515,5.697,0.572
5.231,5.408,0.528
5.583,5.685,0.554
5.218,5.3,0.569
5.443,5.53,0.565
4.88,5.019,0.552
5.585,5.621,0.559
5.264,5.485,0.545
5.611,5.717,0.544
5.354,5.602,0.576
5.588,5.693,0.594
5.664,5.843,0.541
5.366,5.647,0.54
5.165,5.346,0.558
5.676,5.831,0.569
5.55,5.652,0.55
5.107,5.261,0.552
5.908,5.975,0.587
5.332,5.447,0.546
5.484,5.68,0.556
5.962,6.11,0.579
5.124,5.32,0.536
5.436,5.608,0.549
5.415,5.43,0.562
5.048,5.306,0.569
5.449,5.615,0.542
5.494,5.58,0.552
5.597,5.726,0.541
5.051,5.508,0.544
5.209,5.376,0.603
5.151,5.388,0.559
5.432,5.658,0.546
5.514,5.618,0.574
5.632,5.788,0.575
5.102,5.365,0.522
5.381,5.515,0.561
4.803,5.083,0.531
5.44,5.547,0.544
4.926,5.137,0.545
4.879,5.097,0.516
4.437,4.876,0.549
4.855,5.259,0.479
5.346,5.44,0.61
5.356,5.531,0.518
5.592,5.733,0.528
4.906,5.102,0.505
5.527,5.64,0.586
5.739,5.862,0.583
5.349,5.463,0.602
5.547,5.57,0.582
5.111,5.348,0.517
5.52,5.745,0.564
5.405,5.576,0.585
5.133,5.189,0.54
4.932,5.38,0.522
4.606,4.955,0.525
5.378,5.595,0.53
4.548,4.8,0.542
5.154,5.461,0.512
5.253,5.329,0.524
5.27,5.428,0.552
5.257,5.33,0.564
5.144,5.26,0.558
5.318,5.608,0.564
5.685,5.986,0.535
5.498,5.733,0.489
5.67,5.826,0.586
5.969,6.092,0.57
5.567,5.724,0.539
5.507,5.714,0.577
5.78,5.836,0.619
5.137,5.31,0.551
5.908,6.013,0.545
5.671,5.805,0.542
5.029,5.19,0.535
5.555,5.764,0.54
5.008,5.122,0.525
5.693,5.832,0.579
5.464,5.682,0.554
4.804,5.05,0.528
5.351,5.799,0.507
5.533,5.669,0.548
5.127,5.33,0.515
5.082,5.378,0.544
5.702,5.771,0.594
5.44,5.574,0.577
5.723,5.808,0.559
5.449,5.94,0.509
5.352,5.517,0.552
5.987,6.112,0.546
5.261,5.548,0.521
4.951,5.159,0.534
5.243,5.47,0.566
5.897,6.086,0.576
5.207,5.423,0.572
5.482,5.63,0.571
5.323,5.539,0.564
5.189,5.495,0.555
5.886,6.043,0.579
5.535,5.762,0.556
5.504,5.614,0.573
5.648,5.771,0.624
5.458,5.494,0.609
5.052,5.289,0.555
5.635,5.697,0.6
5.414,5.505,0.565
5.592,5.86,0.517
5.536,5.771,0.549
5.37,5.653,0.543
5.571,5.818,0.556
5.461,5.655,0.583
5.545,5.666,0.56
5.547,5.567,0.61
5.199,5.385,0.589
5.413,5.737,0.538
5.26,5.432,0.595
5.512,5.778,0.54
5.913,6.061,0.592
5.929,5.98,0.6
5.566,5.662,0.555
5.696,5.844,0.546
5.39,5.726,0.562
4.94,5.19,0.571
5.084,5.146,0.54
5.378,5.587,0.557
5.519,5.579,0.62
5.514,5.577,0.557
5.013,5.153,0.541
5.385,5.67,0.524
5.152,5.371,0.556
4.932,5.249,0.557
5.0,5.462,0.506
5.557,5.76,0.544
5.074,5.314,0.535
5.247,5.365,0.544
5.43,5.637,0.504
5.517,5.597,0.578
5.99,6.034,0.557
5.409,5.528,0.553
5.172,5.44,0.579
6.078,6.222,0.613
5.635,5.894,0.553
5.548,5.576,0.575
5.622,5.816,0.569
5.244,5.317,0.545
5.113,5.321,0.532
4.784,5.044,0.554
5.516,5.601,0.557
5.544,5.618,0.527
5.327,5.587,0.565
4.527,4.865,0.511
5.365,5.559,0.542
5.38,5.581,0.581
5.101,5.605,0.525
5.516,5.722,0.581
4.699,5.082,0.509
4.748,5.273,0.524
6.055,6.365,0.543
4.864,5.017,0.533
5.042,5.308,0.559
5.116,5.286,0.542
5.001,5.376,0.544
5.476,5.58,0.552
6.15,6.27,0.594
5.658,5.764,0.569
5.313,5.538,0.525
5.383,5.717,0.524
5.426,5.643,0.594
5.679,5.956,0.577
4.738,5.182,0.501
5.725,5.86,0.567
4.873,5.117,0.529
5.234,5.405,0.556
5.737,5.774,0.576
5.624,5.773,0.558
5.329,5.443,0.567
5.948,6.155,0.603
5.317,5.426,0.579
5.086,5.363,0.51
5.938,6.133,0.578
5.012,5.513,0.476
5.29,5.646,0.502
5.667,5.771,0.592
5.243,5.369,0.542
5.134,5.318,0.531
4.988,5.274,0.525
5.465,5.688,0.563
5.749,5.929,0.577
5.565,5.758,0.545
5.08,5.465,0.58
4.971,5.086,0.551
4.67,5.202,0.485
5.57,5.801,0.56
5.378,5.448,0.531
5.29,5.454,0.567
5.536,5.688,0.58
5.154,5.303,0.541
5.539,5.812,0.567
5.837,5.928,0.586
5.283,5.503,0.562
4.89,5.083,0.507
4.898,5.271,0.503
5.771,5.871,0.568
4.995,5.23,0.536
5.44,5.618,0.56
5.778,6.012,0.581
5.065,5.348,0.546
5.376,5.479,0.57
5.128,5.398,0.512
5.423,5.659,0.547
5.56,5.609,0.578
5.456,5.811,0.556
5.199,5.298,0.578
5.294,5.3,0.569
5.508,5.626,0.566
5.498,5.651,0.553
5.017,5.148,0.57
5.56,5.691,0.589
5.135,5.255,0.566
5.499,5.575,0.589
5.365,5.4,0.585
5.736,5.879,0.535
5.512,5.695,0.569
5.727,5.846,0.539
5.638,5.882,0.521
5.408,5.61,0.513
5.438,5.689,0.537
5.532,5.561,0.582
5.3,5.577,0.541
5.662,5.728,0.599
6.198,6.222,0.618
5.206,5.34,0.57
5.72,5.835,0.591
6.01,6.191,0.545
4.939,5.136,0.549
5.263,5.595,0.524
5.556,5.61,0.593
5.204,5.405,0.523
5.413,5.557,0.523
4.974,5.622,0.508
4.895,5.105,0.496
5.289,5.605,0.526
5.263,5.541,0.535
5.555,5.618,0.58
5.626,5.733,0.57
5.513,5.639,0.549
5.771,5.943,0.572
5.56,5.609,0.586
5.235,5.345,0.553
5.8,6.113,0.593
5.521,5.629,0.616
5.361,5.535,0.561
5.41,5.649,0.48
4.807,4.95,0.559
5.519,5.852,0.528
5.526,5.669,0.509
5.638,5.756,0.579
5.525,5.642,0.546
5.625,6.012,0.499
6.249,6.379,0.586
5.386,5.538,0.563
5.349,5.568,0.568
5.566,5.677,0.587
5.362,5.459,0.588
5.572,5.751,0.55
4.948,5.085,0.554
4.991,5.242,0.531
5.338,5.702,0.546
5.067,5.267,0.565
5.405,5.742,0.504
4.934,5.228,0.533
5.442,5.466,0.559
5.603,5.756,0.561
5.008,5.134,0.589
5.055,5.329,0.537
5.195,5.441,0.551
4.945,5.09,0.556
5.545,5.697,0.59
5.471,5.57,0.54
5.779,5.995,0.554
5.444,5.744,0.515
5.117,5.346,0.594
5.101,5.167,0.574
4.934,5.414,0.496
5.467,5.575,0.578
5.374,5.72,0.541
4.486,4.688,0.513
5.374,5.505,0.586
5.342,5.65,0.559
5.616,5.793,0.591
5.842,5.919,0.568
4.93,5.262,0.528
5.078,5.309,0.518
5.64,5.695,0.602
5.507,5.644,0.606
5.351,5.617,0.549
4.804,5.224,0.548
5.365,5.65,0.573
5.3,5.368,0.579
5.755,5.853,0.568
5.198,5.288,0.561
5.735,5.988,0.558
5.245,5.369,0.552
5.501,5.543,0.582
5.135,5.378,0.597
5.167,5.412,0.507
5.514,5.708,0.578
5.65,5.75,0.571
5.623,5.884,0.58
5.19,5.292,0.529
5.593,5.926,0.563
5.644,5.815,0.578
5.493,5.744,0.581
5.571,5.605,0.576
4.792,5.102,0.562
5.372,5.477,0.565
5.674,5.762,0.565
5.555,5.68,0.551
5.368,5.691,0.53
5.305,5.515,0.582
5.528,5.633,0.561
5.708,5.76,0.571
5.373,5.765,0.525
5.551,5.603,0.563
5.677,5.835,0.555
5.586,6.013,0.527
5.224,5.564,0.53
5.291,5.315,0.604
5.41,5.525,0.563
5.087,5.405,0.53
5.701,5.728,0.582
5.255,5.536,0.5
5.035,5.459,0.528
4.795,5.054,0.542
5.801,6.014,0.545
5.148,5.393,0.539
5.711,5.711,0.598
4.773,5.293,0.506
5.167,5.312,0.576
5.533,5.706,0.573
5.825,6.007,0.562
5.441,5.501,0.567
5.594,5.844,0.556
5.445,5.554,0.559
5.187,5.428,0.554
5.176,5.547,0.544
5.482,5.812,0.523
5.757,5.77,0.611
5.509,5.871,0.55
5.59,5.851,0.542
4.909,5.217,0.559
4.566,5.141,0.497
5.571,5.731,0.573
5.132,5.525,0.512
5.333,5.394,0.565
5.708,5.786,0.598
5.273,5.548,0.547
5.356,5.541,0.528
5.269,5.414,0.579
5.363,5.505,0.605
5.476,5.577,0.603
5.489,5.614,0.56
5.269,5.39,0.588
5.767,5.833,0.593
5.604,5.775,0.571
4.78,5.029,0.518
5.273,5.564,0.547
4.862,5.0,0.545
5.293,5.721,0.514
5.058,5.23,0.552
4.775,5.047,0.569
5.432,5.597,0.551
4.804,4.925,0.548
5.133,5.206,0.585
5.371,5.598,0.572
5.737,5.753,0.637
5.586,5.761,0.531
5.733,5.932,0.546
5.15,5.332,0.564
5.52,5.643,0.638
5.089,5.313,0.545
4.74,4.893,0.571
5.433,5.502,0.582
4.809,5.202,0.522
5.552,5.783,0.573
5.921,6.033,0.557
5.634,5.689,0.587
5.303,5.422,0.597
5.131,5.419,0.504
5.559,5.646,0.6
4.746,5.023,0.502
5.327,5.401,0.561
5.757,5.886,0.603
5.572,5.952,0.537
5.306,5.442,0.571
5.88,5.955,0.603
5.795,5.861,0.581
5.039,5.396,0.511
6.231,6.395,0.563
5.239,5.555,0.551
5.876,5.961,0.56
5.234,5.494,0.52
5.907,6.015,0.578
5.599,5.733,0.598
5.304,5.682,0.557
5.298,5.305,0.601
5.47,5.635,0.569
5.502,5.607,0.553
5.703,5.855,0.564
5.108,5.391,0.521
5.132,5.369,0.536
5.961,6.058,0.609
5.232,5.442,0.543
5.753,5.942,0.528
5.244,5.438,0.551
5.196,5.523,0.546
5.489,5.607,0.534
4.809,4.938,0.553
5.63,5.886,0.578
5.414,5.54,0.596
5.296,5.558,0.545
5.247,5.454,0.581
5.264,5.409,0.552
5.377,5.49,0.575
5.114,5.241,0.545
5.255,5.485,0.544
5.378,5.479,0.568
5.031,5.431,0.569
5.87,5.887,0.606
5.167,5.391,0.547
5.204,5.357,0.57
5.667,5.956,0.552
5.537,5.808,0.588
5.583,5.806,0.571
5.595,5.65,0.621
5.306,5.344,0.609
5.378,5.489,0.545
5.395,5.551,0.555
5.098,5.439,0.532
5.417,5.524,0.573
4.632,4.934,0.569
5.123,5.501,0.535
5.493,5.675,0.539
5.117,5.495,0.551
4.975,5.141,0.572
5.474,5.558,0.549
5.472,5.56,0.591
5.152,5.228,0.561
5.619,5.829,0.604
5.216,5.546,0.539
5.749,5.991,0.561
5.406,5.619,0.538
5.363,5.495,0.537
5.614,5.868,0.527
5.17,5.587,0.529
5.419,5.443,0.573
5.78,5.844,0.593
5.22,5.519,0.555
5.7,5.825,0.594
4.918,4.978,0.575
5.355,5.581,0.556
5.541,5.61,0.565
5.315,5.553,0.533
5.771,5.907,0.576
5.159,5.285,0.546
5.726,5.936,0.579
5.563,5.694,0.561
5.389,5.635,0.58
5.109,5.266,0.563
4.656,5.035,0.551
5.334,5.454,0.577
5.283,5.41,0.6
5.303,5.577,0.509
5.327,5.45,0.562
5.043,5.341,0.512
5.37,5.694,0.548
5.438,5.534,0.545
5.83,5.918,0.629
5.193,5.537,0.552
5.623,5.788,0.575
5.253,5.308,0.56
5.36,5.632,0.555
5.299,5.388,0.602
5.391,5.804,0.584
5.553,5.668,0.583
5.247,5.343,0.535
5.629,5.851,0.559
5.681,5.756,0.647
5.162,5.204,0.575
5.964,6.032,0.568
5.099,5.532,0.497
5.378,5.475,0.555
5.657,5.757,0.578
4.893,5.126,0.541
5.444,5.573,0.537
4.896,5.314,0.46
5.39,5.713,0.562
5.38,5.582,0.588
5.61,5.96,0.561
5.201,5.523,0.527
5.595,5.779,0.535
5.427,5.623,0.538
5.573,5.878,0.533
5.165,5.397,0.516
5.079,5.324,0.55
5.465,5.635,0.561
5.416,5.622,0.601
5.255,5.4,0.567
5.036,5.085,0.574
5.776,5.989,0.545
5.206,5.405,0.568
5.445,5.529,0.607
5.145,5.22,0.562
5.454,5.699,0.522
5.256,5.474,0.573
5.236,5.589,0.535
5.651,5.864,0.579
5.101,5.412,0.549
5.483,5.601,0.594
5.22,5.427,0.519
5.485,5.805,0.544
5.066,5.438,0.524
5.191,5.258,0.534
5.264,5.348,0.562
5.539,5.593,0.559
4.566,4.78,0.522
5.338,5.413,0.543
5.425,5.621,0.533
5.432,5.5,0.569
5.556,5.681,0.574
5.588,5.811,0.538
4.719,5.097,0.525
4.667,5.214,0.487
5.058,5.454,0.499
5.46,5.519,0.595
5.283,5.362,0.609
5.311,5.535,0.541
5.093,5.366,0.543
5.383,5.534,0.569
5.43,5.652,0.553
4.666,5.185,0.514
5.207,5.676,0.533
5.537,5.571,0.595
5.44,5.745,0.573
5.389,5.652,0.517
5.357,5.658,0.586
5.676,5.88,0.57
5.112,5.409,0.545
5.632,5.748,0.539
5.504,5.844,0.505
5.535,5.782,0.525
5.008,5.335,0.568
5.496,5.538,0.575
5.258,5.461,0.56
4.921,5.096,0.55
5.479,5.558,0.578
5.255,5.488,0.544
5.606,5.725,0.533
5.913,6.286,0.53
4.998,5.206,0.56
6.043,6.097,0.607
5.574,5.611,0.59
5.14,5.208,0.56
5.523,5.769,0.598
5.547,5.629,0.568
5.525,5.702,0.56
5.087,5.242,0.601
5.24,5.352,0.567
5.747,5.871,0.549
4.975,5.137,0.568
5.024,5.221,0.525
4.994,5.381,0.488
5.668,5.861,0.601
5.415,5.468,0.594
4.921,5.284,0.497
5.761,5.871,0.568
5.194,5.284,0.568
5.359,5.467,0.548
5.337,5.451,0.55
5.392,5.68,0.549
5.67,5.7,0.578
5.65,5.808,0.593
5.154,5.471,0.503
5.485,5.722,0.572
5.247,5.66,0.531
5.333,5.423,0.576
5.694,5.898,0.601
5.521,5.726,0.593
4.818,4.999,0.554
5.427,5.644,0.581
5.073,5.496,0.554
5.08,5.152,0.569
5.354,5.481,0.578
5.264,5.521,0.554
5.216,5.382,0.549
5.088,5.412,0.524
5.57,5.84,0.527
5.342,5.658,0.521
5.064,5.347,0.511
5.277,5.385,0.546
5.619,5.837,0.587
5.287,5.428,0.546
5.313,5.41,0.59
5.187,5.419,0.536
5.574,5.643,0.572
5.12,5.459,0.538
5.023,5.104,0.551
5.304,5.608,0.571
4.981,5.331,0.482
5.357,5.732,0.562
5.115,5.14,0.573
5.848,5.973,0.561
5.122,5.505,0.494
5.401,5.586,0.565
5.544,5.668,0.594
4.88,5.216,0.55
5.704,5.834,0.598
5.795,5.888,0.59
5.325,5.502,0.55
5.925,6.016,0.598
5.195,5.426,0.535
5.207,5.42,0.581
5.052,5.405,0.516
5.255,5.476,0.544
5.719,5.867,0.555
5.661,6.201,0.578
5.63,5.827,0.544
5.217,5.626,0.522
5.418,5.504,0.587
4.973,5.138,0.572
5.414,5.561,0.552
5.214,5.674,0.543
5.614,5.622,0.595
5.096,5.421,0.557
5.474,5.792,0.54
5.165,5.474,0.537
5.913,6.128,0.546
5.01,5.145,0.56
6.003,6.087,0.586
5.529,5.678,0.539
4.528,4.778,0.518
5.227,5.439,0.571
5.046,5.378,0.545
5.727,5.879,0.567
5.299,5.551,0.546
5.331,5.501,0.538
5.871,5.914,0.636
5.116,5.359,0.516
4.719,5.183,0.522
5.457,5.776,0.544
4.938,5.333,0.514
5.384,5.526,0.559
4.824,5.17,0.518
5.022,5.408,0.539
5.773,5.884,0.599
5.43,5.677,0.577
5.744,5.812,0.524
5.181,5.664,0.528
5.296,5.503,0.561
5.036,5.099,0.543
5.373,5.418,0.59
5.684,5.849,0.557
5.426,5.533,0.563
4.897,5.266,0.543
4.878,5.266,0.516
5.523,5.678,0.601
4.958,5.306,0.516
5.887,5.926,0.584
5.179,5.463,0.502
5.505,5.71,0.548
5.246,5.447,0.508
5.49,5.591,0.554
5.629,5.763,0.591
5.296,5.39,0.602
5.78,5.841,0.629
5.735,5.93,0.53
5.471,5.705,0.548
5.354,5.462,0.6
5.621,5.675,0.581
4.954,5.047,0.552
4.56,5.067,0.517
5.146,5.415,0.556
5.267,5.443,0.566
5.211,5.252,0.603
5.095,5.377,0.573
5.011,5.168,0.58
5.01,5.304,0.567
5.378,5.569,0.555
5.123,5.349,0.531
5.701,5.8,0.557
5.474,5.692,0.522
5.858,5.953,0.543
5.541,5.77,0.531
5.451,5.539,0.567
5.295,5.468,0.566
5.512,5.599,0.56
5.238,5.384,0.549
5.354,5.667,0.55
5.938,6.112,0.614
5.44,5.516,0.593
5.367,5.535,0.567
5.764,5.764,0.595
5.144,5.323,0.541
5.643,5.722,0.594
5.425,5.485,0.549
5.521,5.701,0.581
5.402,5.671,0.529
5.562,5.699,0.556
5.386,5.468,0.587
5.238,5.5,0.539
5.303,5.464,0.562
5.388,5.563,0.574
5.336,5.654,0.574
5.142,5.399,0.491
5.007,5.283,0.533
5.559,5.741,0.528
5.413,5.501,0.583
5.183,5.399,0.555
5.549,5.708,0.587
5.802,5.894,0.579
5.43,5.594,0.566
5.604,5.83,0.568
5.532,5.711,0.535
5.555,5.863,0.509
5.721,5.783,0.58
5.554,5.843,0.524
5.245,5.378,0.545
4.98,5.282,0.55
5.599,5.667,0.601
4.461,4.966,0.499
5.469,5.735,0.563
5.542,5.72,0.562
5.596,5.729,0.568
5.026,5.399,0.532
6.059,6.303,0.542
5.459,5.545,0.583
5.336,5.592,0.551
5.82,6.04,0.579
5.701,5.745,0.602
4.954,5.151,0.54
4.986,5.123,0.548
5.387,5.549,0.545
5.817,5.97,0.548
5.421,5.542,0.577
4.979,5.178,0.548
4.871,5.003,0.523
4.994,5.286,0.539
4.96,5.226,0.507
5.584,5.784,0.567
5.3,5.701,0.529
4.918,5.179,0.561
5.656,5.792,0.577
5.875,5.903,0.585
5.607,5.75,0.573
5.76,5.913,0.568
5.192,5.299,0.565
4.725,4.943,0.544
4.75,4.914,0.546
5.278,5.373,0.545
4.954,5.168,0.534
5.796,5.902,0.611
5.146,5.34,0.556
5.504,5.773,0.543
5.796,6.013,0.558
5.515,5.589,0.585
